zpid,street,city,state,zipcode,price,sold,soldTime,priceSqft,latitude,longitude,numBedrooms,numBathrooms,sqft
30688241,1278 58th St, BROOKLYN ,NY ,11219,-1,895000,06/09/2016,516 ,40.63001,-73.997746,-1,-1,1732
30688242,1284 58th St, BROOKLYN ,NY ,11219,-1,322000,03/09/2016,136 ,40.629938,-73.997629,-1,-1,2366
30688251,1257 59th St # A, Brooklyn ,NY ,11219,-1,983000,02/07/2017,252 ,40.629953,-73.998355,-1,-1,3900
30688252,1257 59th St, BROOKLYN ,NY ,11219,-1,998000,06/20/2018,255 ,40.629953,-73.998355,-1,-1,3900
30688276,5805 13th Ave, BROOKLYN ,NY ,11219,-1,375000,03/24/2016,78 ,40.629659,-73.997282,-1,-1,4800
30688296,1368 58th St, BROOKLYN ,NY ,11219,-1,999000,10/29/2018,403 ,40.628792,-73.995869,4,2.5,2475
30688324,5802 15th Ave, BROOKLYN ,NY ,11219,-1,999000,05/26/2016,337 ,40.627384,-73.993301,-1,-1,2960
30688414,929 60th St, BROOKLYN ,NY ,11219,-1,990000,11/24/2017,532 ,40.633859,-74.006337,-1,-1,1860
30688498,1148 59th St # 2, BROOKLYN ,NY ,11219,-1,975000,07/14/2017,500 ,40.631198,-74.001335,-1,-1,1950
30688565,1319 60th St, BROOKLYN ,NY ,11219,-1,700000,03/29/2017,426 ,40.628713,-73.997809,-1,-1,1640
30688585,1470 59th St, BROOKLYN ,NY ,11219,-1,780000,03/18/2016,152 ,40.626869,-73.994167,-1,-1,5115
30688666,1052 60th St, BROOKLYN ,NY ,11219,-1,950000,03/02/2017,475 ,40.631844,-74.00402,7,2,2000
30688687,1133 61st St, BROOKLYN ,NY ,11219,-1,250000,06/07/2018,104 ,40.630567,-74.002504,-1,-1,2400
30688691,1167 61st St, BROOKLYN ,NY ,11219,-1,800000,03/09/2016,571 ,40.630054,-74.001651,-1,-1,1400
30688699,1234 60th St, BROOKLYN ,NY ,11219,-1,780000,03/10/2016,487 ,40.629461,-74.000063,3,2,1600
30688715,1340 60th St, BROOKLYN ,NY ,11219,-1,6.3M,02/10/2017,2100 ,40.627937,-73.997556,-1,-1,3000
30688734,1450 60th St, BROOKLYN ,NY ,11219,-1,980000,08/28/2018,398 ,40.626584,-73.995311,-1,-1,2458
30688857,1132 62nd St, BROOKLYN ,NY ,11219,-1,988000,04/10/2017,588 ,40.629679,-74.003458,-1,-1,1680
30688873,6212 12th Ave, BROOKLYN ,NY ,11219,-1,830000,11/17/2016,720 ,40.628878,-74.002444,-1,-1,1152
30688891,1214 Tabor Ct, BROOKLYN ,NY ,11219,-1,950000,09/06/2017,641 ,40.628594,-74.001665,4,3,1480
30688899,1230 Tabor Ct, BROOKLYN ,NY ,11219,-1,740000,04/19/2018,500 ,40.628349,-74.001258,-1,-1,1480
30688940,1235 Tabor Ct, BROOKLYN ,NY ,11219,-1,935000,07/13/2017,312 ,40.628066,-74.001379,-1,-1,2988
30688945,1223 Tabor Ct, BROOKLYN ,NY ,11219,-1,730000,12/01/2017,530 ,40.628222,-74.001638,3,3,1376
30688947,1219 Tabor Ct, BROOKLYN ,NY ,11219,-1,900000,03/12/2018,423 ,40.628285,-74.001743,3,2,2124
30688957,6221 13th Ave, BROOKLYN ,NY ,11219,-1,990000,04/03/2017,500 ,40.627159,-73.999989,5,3,1980
30688997,6213 14th Ave, BROOKLYN ,NY ,11219,-1,125000,04/16/2018,147 ,40.625921,-73.997594,2,1,850
30689051,1044 63rd St, BROOKLYN ,NY ,11219,-1,950000,08/11/2016,612 ,40.630243,-74.005903,8,5,1552
30689150,1334 63rd St, BROOKLYN ,NY ,11219,-1,825000,03/31/2016,307 ,40.626438,-73.999625,-1,-1,2680
30689159,1366 63rd St, BROOKLYN ,NY ,11219,-1,900000,04/08/2016,271 ,40.625926,-73.998778,-1,-1,3320
30689166,1375 64th St, BROOKLYN ,NY ,11219,-1,998500,04/20/2016,656 ,40.625635,-73.998891,5,3,1520
30689193,1348 63rd St APT 4, Brooklyn ,NY ,11219,-1,452000,09/20/2016,440 ,40.626381,-73.999321,2,4.5,1026
30689195,1348 63rd St APT 6, BROOKLYN ,NY ,11219,-1,420000,05/16/2016,409 ,40.626216,-73.999257,-1,-1,1026
30689238,1048 64th St, BROOKLYN ,NY ,11219,-1,760000,10/19/2018,301 ,40.629659,-74.006437,-1,-1,2520
30689316,1201 65th St APT A, BROOKLYN ,NY ,11219,-1,448800,06/15/2017,748 ,40.627269,-74.003541,1,1,600
30689346,1208 64th St APT C, BROOKLYN ,NY ,11219,-1,680000,07/12/2018,636 ,40.627693,-74.003004,2,1.5,1068
30689359,1211 65th St APT D, BROOKLYN ,NY ,11219,-1,630000,08/01/2016,550 ,40.62715,-74.003343,3,2,1145
30689361,1212 64th St APT B, BROOKLYN ,NY ,11219,-1,660000,03/01/2018,622 ,40.627638,-74.002914,3,1.5,1061
30689364,1213 65th St APT A, BROOKLYN ,NY ,11219,-1,525000,06/01/2018,817 ,40.627264,-74.003347,1,1,642
30689365,1213 65th St APT B, BROOKLYN ,NY ,11219,-1,649999,08/12/2016,612 ,40.626789,-74.002669,3,2,1061
30689371,1214 64th St APT D, BROOKLYN ,NY ,11219,-1,565000,07/20/2016,493 ,40.627632,-74.0027,3,2,1145
30689373,1215 65th St APT B, BROOKLYN ,NY ,11219,-1,520000,01/12/2017,531 ,40.627102,-74.003264,2,2,978
30689384,1229 65th St # A, BROOKLYN ,NY ,11219,-1,370000,04/24/2018,775 ,40.627047,-74.002987,-1,-1,477
30689386,1229 65th St # C, BROOKLYN ,NY ,11219,-1,530000,06/29/2016,514 ,40.627047,-74.002987,2,1,1030
30689394,1230 64th St APT 2, BROOKLYN ,NY ,11219,-1,525000,10/24/2016,413 ,40.627275,-74.002501,-1,-1,1270
30689395,1230 64th St APT 3, BROOKLYN ,NY ,11219,-1,560000,10/12/2016,375 ,40.627275,-74.002501,3,3,1490
30689441,1429 65th St, BROOKLYN ,NY ,11219,-1,975000,02/16/2016,327 ,40.624371,-73.998283,5,3,2976
30689442,1427 65th St, BROOKLYN ,NY ,11219,-1,975000,12/13/2017,327 ,40.624406,-73.99834,6,3,2976
30689469,6517 10th Ave, BROOKLYN ,NY ,11219,-1,910000,10/12/2016,392 ,40.629417,-74.008309,-1,-1,2320
30689557,1153 66th St, BROOKLYN ,NY ,11219,-1,900000,02/05/2018,267 ,40.627406,-74.005045,-1,-1,3365
30689595,1356 65th St, BROOKLYN ,NY ,11219,-1,160000,09/06/2017,82 ,40.624935,-74.000358,-1,-1,1940
30689640,6510 New Utrecht Ave, BROOKLYN ,NY ,11219,-1,700000,03/29/2018,265 ,40.623467,-73.998051,-1,-1,2640
30689641,6512 New Utrecht Ave, BROOKLYN ,NY ,11219,-1,950000,07/22/2016,490 ,40.623414,-73.998082,-1,-1,1936
30689654,6609 Fort Hamilton Pkwy, BROOKLYN ,NY ,11219,-1,900000,08/02/2017,251 ,40.629752,-74.009974,-1,-1,3580
30689727,1020 66th St APT B2, BROOKLYN ,NY ,11219,-1,555000,09/06/2016,711 ,40.629005,-74.008254,2,1,780
30689766,1149 67th St, BROOKLYN ,NY ,11219,-1,910000,09/25/2018,616 ,40.626849,-74.005627,4,2,1475
30689778,1115 67th St, BROOKLYN ,NY ,11219,-1,920000,04/22/2016,425 ,40.627362,-74.006478,6,2,2160
30689906,1441 67th St APT 1D, BROOKLYN ,NY ,11219,-1,589000,01/09/2018,456 ,40.623014,-73.99928,-1,-1,1289
30690002,980 67th St, BROOKLYN ,NY ,11219,-1,980000,02/29/2016,523 ,40.628795,-74.009709,-1,-1,1872
30690087,1148 67th St, BROOKLYN ,NY ,11219,-1,910000,09/14/2018,318 ,40.626544,-74.00613,-1,-1,2855
30690123,1124 67th St APT A2, BROOKLYN ,NY ,11219,-1,450000,12/08/2016,544 ,40.626885,-74.006696,2,1,827
30690131,1124 67th St APT C2, BROOKLYN ,NY ,11219,-1,588000,06/29/2017,702 ,40.626885,-74.006696,2,1,837
30690132,1124 67th St APT C3, BROOKLYN ,NY ,11219,-1,505986,04/17/2018,611 ,40.626885,-74.006696,2,1,828
30690154,1263 Ovington Ave, BROOKLYN ,NY ,11219,-1,900000,07/25/2017,348 ,40.624484,-74.003584,-1,-1,2580
30690164,6727 13th Ave, BROOKLYN ,NY ,11219,-1,980000,09/29/2016,816 ,40.624141,-74.003116,-1,-1,1200
30690170,6703 13th Ave, BROOKLYN ,NY ,11219,-1,824200,02/01/2017,381 ,40.624539,-74.002609,-1,-1,2160
30690301,950 68th St, BROOKLYN ,NY ,11219,-1,940000,06/10/2016,618 ,40.62865,-74.01102,4,1,1520
30690322,971 Bay Ridge Ave, BROOKLYN ,NY ,11219,-1,990000,05/14/2018,651 ,40.628131,-74.010731,-1,-1,1520
30690326,961 Bay Ridge Ave, BROOKLYN ,NY ,11219,-1,910000,11/01/2016,650 ,40.628269,-74.010958,4,2,1400
30690335,937 Bay Ridge Ave, BROOKLYN ,NY ,11219,-1,880000,03/17/2018,628 ,40.628575,-74.011464,4,2,1400
30690464,1338 Ovington Ave, BROOKLYN ,NY ,11219,-1,990000,09/17/2018,654 ,40.623396,-74.002577,4,3,1512
30690469,1354 Ovington Ave, BROOKLYN ,NY ,11219,-1,778000,08/24/2018,720 ,40.623214,-74.002182,3,2,1080
30690494,1317 Bay Ridge Ave, BROOKLYN ,NY ,11219,-1,300000,03/22/2016,126 ,40.623541,-74.003248,-1,-1,2375
30690544,1419 Bay Ridge Ave, BROOKLYN ,NY ,11219,-1,990000,02/13/2018,396 ,40.622189,-74.00099,4,3,2500
30692322,6922 Narrows Ave, BROOKLYN ,NY ,11209,-1,900000,06/07/2016,298 ,40.637725,-74.034372,6,2,3014
30692329,25 70th St, BROOKLYN ,NY ,11209,-1,1.12M,07/26/2017,373 ,40.637964,-74.034951,5,3,2997
30692388,57 70th St, BROOKLYN ,NY ,11209,-1,500000,07/21/2017,256 ,40.637526,-74.033647,4,2,1950
30692457,6905 Ridge Blvd, BROOKLYN ,NY ,11209,-1,750000,04/05/2016,426 ,40.636286,-74.028456,-1,-1,1760
30692505,6901 3rd Ave, BROOKLYN ,NY ,11209,-1,900500,03/02/2017,181 ,40.63553,-74.025829,-1,-1,4950
30692534,6926 4th Ave, BROOKLYN ,NY ,11209,-1,1.30M,08/08/2017,399 ,40.634108,-74.024064,6,4,3255
30692579,461 Ovington Ave, BROOKLYN ,NY ,11209,-1,1.60M,04/26/2018,662 ,40.633247,-74.02202,1,1,2416
30692613,6910 6th Ave, BROOKLYN ,NY ,11209,-1,865000,10/02/2017,510 ,40.632159,-74.018868,3,2,1696
30692711,859 70th St, BROOKLYN ,NY ,11228,-1,980000,05/27/2016,445 ,40.629063,-74.013826,-1,-1,2200
30692733,936 Bay Ridge Ave, BROOKLYN ,NY ,11219,-1,600000,02/16/2016,267 ,40.628275,-74.011921,-1,-1,2242
30692823,1029 70th St, BROOKLYN ,NY ,11228,-1,1.60M,10/17/2017,486 ,40.62683,-74.010121,-1,-1,3290
30692850,35 Mackay Pl, BROOKLYN ,NY ,11209,-1,500000,05/02/2017,385 ,40.637044,-74.034663,-1,-1,1296
30692858,29 Mackay Pl, BROOKLYN ,NY ,11209,-1,810000,04/05/2018,625 ,40.637102,-74.034849,-1,-1,1296
30692875,90 70th St, BROOKLYN ,NY ,11209,-1,192000,07/24/2018,213 ,40.636839,-74.032838,1,1,900
30692890,7005 Louise Ter, BROOKLYN ,NY ,11209,-1,980000,06/29/2018,800 ,40.636606,-74.032061,3,2,1224
30692897,7019 Louise Ter, BROOKLYN ,NY ,11209,-1,842000,04/07/2016,687 ,40.636286,-74.032233,3,2,1224
30692904,73 Mackay Pl, BROOKLYN ,NY ,11209,-1,870000,02/18/2016,591 ,40.636613,-74.033081,3,1.5,1470
30692924,44 Mackay Pl, BROOKLYN ,NY ,11209,-1,933000,08/15/2018,767 ,40.63657,-74.034296,3,2,1216
30692930,58 Mackay Pl # A, Brooklyn ,NY ,11209,-1,957500,08/24/2018,935 ,40.6364,-74.033835,3,2,1024
30692957,93 71st St, BROOKLYN ,NY ,11209,-1,650000,10/11/2016,569 ,40.635871,-74.032908,-1,-1,1142
30693002,7012 Ridge Crest Ter, BROOKLYN ,NY ,11209,-1,870000,08/15/2016,457 ,40.636097,-74.03107,3,3,1900
30693028,7013 Ridge Crest Ter, BROOKLYN ,NY ,11209,-1,950000,08/02/2016,490 ,40.635906,-74.030568,3,2,1938
30693122,221 71st St, BROOKLYN ,NY ,11209,-1,975000,12/24/2018,312 ,40.634865,-74.028515,-1,-1,3116
30693174,58 71st St, BROOKLYN ,NY ,11209,-1,950000,09/19/2018,382 ,40.635773,-74.034275,-1,-1,2485
30693223,131 72nd St, BROOKLYN ,NY ,11209,-1,500000,09/24/2016,75 ,40.634809,-74.031859,2,2,6658
30693307,7107 Ridge Ct, Brooklyn ,NY ,11209,-1,860000,06/28/2018,820 ,40.633705,-74.025625,3,2,1048
30693333,7115 3rd Ave, BROOKLYN ,NY ,11209,-1,435000,02/21/2018,34 ,40.63372,-74.026535,-1,-1,12682
30693384,556 Ovington Ave, BROOKLYN ,NY ,11209,-1,770000,08/29/2017,475 ,40.631659,-74.019947,-1,-1,1620
30693459,7008 8th Ave, BROOKLYN ,NY ,11228,-1,930000,02/22/2016,478 ,40.629763,-74.015938,-1,-1,1944
30693462,7014 8th Ave, Brooklyn ,NY ,11228,-1,1.21M,01/26/2016,622 ,40.62961,-74.016079,4,2,1944
30693485,850 70th St, BROOKLYN ,NY ,11228,-1,998000,08/31/2016,551 ,40.628856,-74.014392,2,-1,1810
30693496,7002 Fort Hamilton Pkwy, BROOKLYN ,NY ,11228,-1,1.38M,07/12/2016,395 ,40.628286,-74.013216,6,4,3480
30693513,865 71st St, BROOKLYN ,NY ,11228,-1,1.36M,10/16/2017,1096 ,40.628422,-74.014257,5,2,1240
30693558,7018 10th Ave, BROOKLYN ,NY ,11228,-1,990000,02/08/2016,380 ,40.626916,-74.011717,-1,-1,2600
30693562,965 71st St, BROOKLYN ,NY ,11228,-1,1.65M,11/15/2017,711 ,40.627059,-74.012006,5,2,2320
30693567,951 71st St, BROOKLYN ,NY ,11228,-1,1.25M,01/10/2019,568 ,40.627264,-74.012345,8,3,2200
30693586,7017 10th Ave, BROOKLYN ,NY ,11228,-1,1.30M,02/12/2018,596 ,40.626595,-74.011231,5,3,2180
30693592,1014 70th St, BROOKLYN ,NY ,11228,-1,1.10M,10/23/2018,543 ,40.626705,-74.010837,3,2.25,2033
30693603,1048 70th St, BROOKLYN ,NY ,11228,-1,865000,09/28/2016,588 ,40.626227,-74.010046,-1,-1,1470
30693610,1074 70th St, BROOKLYN ,NY ,11228,-1,1.70M,02/12/2018,409 ,40.625845,-74.009414,-1,-1,4152
30693660,636 71st St APT 1, BROOKLYN ,NY ,11209,-1,366450,11/09/2017,488 ,40.630167,-74.018379,1,2,750
30693665,636 71st St APT 6, BROOKLYN ,NY ,11209,-1,450000,04/14/2016,586 ,40.630327,-74.017962,2,2,767
30693677,7110 8th Ave, BROOKLYN ,NY ,11228,-1,900000,10/10/2017,878 ,40.62916,-74.01654,-1,-1,1024
30693684,7109 8th Ave, BROOKLYN ,NY ,11228,-1,750000,01/18/2017,347 ,40.628856,-74.016143,-1,-1,2160
30693701,848 71st St, BROOKLYN ,NY ,11228,-1,815000,03/09/2016,595 ,40.62832,-74.015019,4,1,1368
30693941,70 72nd St, BROOKLYN ,NY ,11209,-1,700000,05/08/2018,343 ,40.635095,-74.034575,6,5,2035
30693949,86 72nd St, BROOKLYN ,NY ,11209,-1,10000,06/13/2016,5 ,40.634963,-74.03402,4,4,1960
30693985,93 73rd St, BROOKLYN ,NY ,11209,-1,967337,06/06/2018,346 ,40.634618,-74.033777,2,1,2790
30693994,73 73rd St, BROOKLYN ,NY ,11209,-1,496000,07/24/2018,708 ,40.634782,-74.03447,3,1,700
30694005,214 72nd St, Brooklyn ,NY ,11209,-1,790000,02/07/2017,443 ,40.633775,-74.029035,4,2,1782
30694104,442 72nd St, BROOKLYN ,NY ,11209,-1,939000,03/04/2016,343 ,40.632082,-74.023149,5,3,2730
30694153,474 72nd St, BROOKLYN ,NY ,11209,-1,995000,01/03/2017,473 ,40.631713,-74.022345,5,3,2100
30694277,858 72nd St, BROOKLYN ,NY ,11228,-1,950000,08/31/2017,452 ,40.627634,-74.015385,-1,-1,2100
30694278,860 72nd St, BROOKLYN ,NY ,11228,-1,980000,09/26/2018,612 ,40.627583,-74.015301,4,2,1600
30694347,7201 10th Ave, BROOKLYN ,NY ,11228,-1,980000,02/16/2016,341 ,40.625777,-74.012083,7,4,2870
30694363,1072 72nd St, BROOKLYN ,NY ,11228,-1,925000,03/07/2018,1712 ,40.624762,-74.010635,3,2,540
30694420,7304 Colonial Rd, BROOKLYN ,NY ,11209,-1,304000,07/24/2018,139 ,40.634024,-74.032969,-1,-1,2180
30694452,148 73rd St, BROOKLYN ,NY ,11209,-1,905000,06/12/2018,744 ,40.633698,-74.03183,3,1,1216
30694600,528 73rd St, BROOKLYN ,NY ,11209,-1,950000,01/11/2019,395 ,40.630406,-74.021288,5,3,2400
30694623,7314 6th Ave, BROOKLYN ,NY ,11209,-1,980000,06/01/2016,466 ,40.629595,-74.019953,5,3,2100
30694655,7312 6th Ave, BROOKLYN ,NY ,11209,-1,980000,05/03/2018,343 ,40.629659,-74.019954,5,3,2850
30694656,7316 6th Ave, BROOKLYN ,NY ,11209,-1,990000,09/13/2017,347 ,40.629547,-74.019981,5,3,2850
30694745,7324 11th Ave, BROOKLYN ,NY ,11228,-1,999999,05/17/2018,425 ,40.623774,-74.01127,3,1,2350
30694752,1061 74th St, BROOKLYN ,NY ,11228,-1,820000,06/19/2018,559 ,40.624114,-74.011661,3,2,1465
30694809,86 74th St, BROOKLYN ,NY ,11209,-1,417000,01/10/2017,241 ,40.633353,-74.033546,-1,-1,1728
30694884,269 Bay Ridge Pkwy, BROOKLYN ,NY ,11209,-1,800000,12/18/2017,324 ,40.631817,-74.028246,6,3,2464
30694896,228 74th St APT 1A, BROOKLYN ,NY ,11209,-1,625000,03/30/2017,810 ,40.632543,-74.029375,1,1,771
30694900,228 74th St APT 2A, BROOKLYN ,NY ,11209,-1,650000,06/01/2017,871 ,40.632543,-74.029375,2,1,746
30694926,340 74th St, BROOKLYN ,NY ,11209,-1,905000,03/04/2016,295 ,40.631646,-74.02632,-1,-1,3060
30695036,570 74th St, BROOKLYN ,NY ,11209,-1,1.26M,06/22/2018,572 ,40.629182,-74.020589,5,2,2200
30695182,1071 Bay Ridge Pkwy, BROOKLYN ,NY ,11228,-1,364000,12/13/2017,189 ,40.623423,-74.012018,3,1.5,1916
30695186,1063 Bay Ridge Pkwy, BROOKLYN ,NY ,11228,-1,945000,11/21/2018,447 ,40.623559,-74.012243,3,2,2112
30695223,7610 Narrows Ave, BROOKLYN ,NY ,11209,-1,1.15M,01/22/2019,737 ,40.63247,-74.036566,3,2,1560
30695234,28 Bay Ridge Pkwy, BROOKLYN ,NY ,11209,-1,1.05M,04/24/2018,756 ,40.633101,-74.03565,3,2,1388
30695291,7509 Colonial Rd, BROOKLYN ,NY ,11209,-1,1.10M,11/21/2017,916 ,40.632344,-74.032987,3,2,1200
30695334,247 76th St, BROOKLYN ,NY ,11209,-1,1.32M,06/04/2018,646 ,40.63122,-74.029078,5,2.5,2050
30695357,330 Bay Ridge Pkwy, BROOKLYN ,NY ,11209,-1,1.10M,02/14/2017,424 ,40.631018,-74.026956,-1,-1,2592
30695365,369 76th St, BROOKLYN ,NY ,11209,-1,1.42M,12/07/2017,489 ,40.630472,-74.025884,5,3,2898
30695373,335 76th St, BROOKLYN ,NY ,11209,-1,1.20M,07/16/2018,452 ,40.630695,-74.026823,5,2,2650
30695384,422 Bay Ridge Pkwy, BROOKLYN ,NY ,11209,-1,1.30M,03/04/2016,443 ,40.6303,-74.024552,3,2,2930
30695400,464 Bay Ridge Pkwy, BROOKLYN ,NY ,11209,-1,210000,04/13/2017,79 ,40.629688,-74.023535,4,3,2642
30695424,435 76th St, BROOKLYN ,NY ,11209,-1,1.38M,01/13/2017,530 ,40.62972,-74.024185,4,3,2600
30695429,425 76th St, BROOKLYN ,NY ,11209,-1,1.10M,04/10/2017,630 ,40.62988,-74.024452,3,1.5,1744
30695437,7517 5th Ave, BROOKLYN ,NY ,11209,-1,1.62M,07/18/2017,490 ,40.628816,-74.022566,-1,-1,3300
30695441,520 Bay Ridge Pkwy, BROOKLYN ,NY ,11209,-1,1.19M,07/17/2017,743 ,40.628914,-74.022243,5,3,1600
30695453,548 Bay Ridge Pkwy, BROOKLYN ,NY ,11209,-1,1.11M,03/01/2017,336 ,40.628466,-74.0215,5,-1,3300
30695476,549 76th St, BROOKLYN ,NY ,11209,-1,662500,06/20/2018,270 ,40.627946,-74.021246,-1,-1,2448
30695502,622 Bay Ridge Pkwy, BROOKLYN ,NY ,11209,-1,975000,01/27/2016,429 ,40.62745,-74.01983,6,2,2268
30695547,938 Bay Ridge Pkwy, BROOKLYN ,NY ,11228,-1,823000,11/29/2016,535 ,40.624942,-74.01568,3,2,1536
30695585,961 76th St, BROOKLYN ,NY ,11228,-1,600000,06/08/2016,465 ,40.62444,-74.01544,-1,-1,1288
30695589,953 76th St, BROOKLYN ,NY ,11228,-1,635000,11/25/2016,493 ,40.624562,-74.015642,-1,-1,1288
30695608,7511 10th Ave, BROOKLYN ,NY ,11228,-1,800000,12/26/2017,621 ,40.623824,-74.014117,3,2,1288
30695614,1014 Bay Ridge Pkwy, BROOKLYN ,NY ,11228,-1,760000,01/18/2018,631 ,40.62354,-74.01299,3,2,1204
30695615,1016 Bay Ridge Pkwy, BROOKLYN ,NY ,11228,-1,435527,11/02/2016,361 ,40.623806,-74.013807,-1,-1,1204
30695617,1020 Bay Ridge Pkwy, BROOKLYN ,NY ,11228,-1,875000,08/01/2018,724 ,40.623747,-74.01371,3,1.5,1208
30695619,1024 Bay Ridge Pkwy, Brooklyn ,NY ,11228,-1,905000,08/16/2018,751 ,40.62367,-74.0136,3,2,1204
30695650,1049 76th St, Brooklyn ,NY ,11228,-1,915000,01/04/2017,710 ,40.6231,-74.01324,3,2,1288
30695658,1031 76th St, BROOKLYN ,NY ,11228,-1,838000,05/08/2017,650 ,40.623352,-74.013643,3,3,1288
30695661,1023 76th St, BROOKLYN ,NY ,11228,-1,850000,07/26/2017,314 ,40.623446,-74.013799,3,2,2700
30695684,66 76th St, BROOKLYN ,NY ,11209,-1,995000,01/18/2018,621 ,40.632128,-74.034906,3,2,1600
30695697,7610 Colonial Rd, BROOKLYN ,NY ,11209,-1,400000,06/07/2016,219 ,40.631839,-74.03386,-1,-1,1820
30695717,53 77th St, BROOKLYN ,NY ,11209,-1,1.05M,02/09/2016,508 ,40.631937,-74.035438,4,3,2074
30695718,51 77th St, BROOKLYN ,NY ,11209,-1,1.18M,10/30/2018,447 ,40.631957,-74.035521,5,3,2624
30695741,167 77th St, BROOKLYN ,NY ,11209,-1,1.02M,06/22/2018,618 ,40.631024,-74.031573,3,1,1656
30695755,246 76th St, BROOKLYN ,NY ,11209,-1,1.77M,11/16/2016,529 ,40.630841,-74.029454,5,6,3350
30695758,260 76th St, BROOKLYN ,NY ,11209,-1,1.56M,10/10/2018,468 ,40.630737,-74.029015,5,3,3333
30695780,237 77th St, BROOKLYN ,NY ,11209,-1,2.00M,10/31/2017,606 ,40.630591,-74.029748,7,4,3296
30695782,225 77th St, BROOKLYN ,NY ,11209,-1,1.83M,01/24/2017,637 ,40.630676,-74.030111,8,3,2870
30695792,7603 3rd Ave, BROOKLYN ,NY ,11209,-1,516667,02/22/2017,170 ,40.630548,-74.027897,3,1,3036
30695793,7601 3rd Ave, Brooklyn ,NY ,11209,-1,516667,02/22/2017,113 ,40.63056,-74.027845,-1,-1,4540
30695816,369 77th St, BROOKLYN ,NY ,11209,-1,942500,08/17/2016,496 ,40.629751,-74.026207,5,3,1897
30695823,341 77th St, BROOKLYN ,NY ,11209,-1,1.20M,06/27/2017,506 ,40.629928,-74.026951,5,3,2370
30695860,473 77th St, BROOKLYN ,NY ,11209,-1,750000,05/11/2017,332 ,40.628383,-74.023586,7,-1,2255
30695866,459 77th St, BROOKLYN ,NY ,11209,-1,1.27M,10/26/2017,470 ,40.628668,-74.023949,3,3,2700
30695867,457 77th St, BROOKLYN ,NY ,11209,-1,1.28M,02/18/2016,447 ,40.628702,-74.024006,7,3,2862
30695882,421 77th St, BROOKLYN ,NY ,11209,-1,1.35M,09/17/2018,500 ,40.629213,-74.024853,4,3,2700
30695894,7605 5th Ave, BROOKLYN ,NY ,11209,-1,1.45M,05/25/2016,439 ,40.628343,-74.022826,-1,-1,3300
30695899,520 76th St, BROOKLYN ,NY ,11209,-1,1.13M,01/07/2019,601 ,40.628192,-74.022573,5,2,1880
30695903,528 76th St, BROOKLYN ,NY ,11209,-1,1.40M,02/04/2016,507 ,40.62804,-74.022321,4,3,2760
30695907,538 76th St, BROOKLYN ,NY ,11209,-1,1.34M,02/01/2018,775 ,40.627902,-74.022092,4,2,1730
30695910,546 76th St, BROOKLYN ,NY ,11209,-1,1.17M,01/15/2019,440 ,40.627801,-74.021924,4,2,2664
30695920,7620 6th Ave, BROOKLYN ,NY ,11209,-1,1.15M,07/05/2018,675 ,40.626935,-74.021027,4,2,1701
30695947,519 77th St, BROOKLYN ,NY ,11209,-1,795000,04/06/2016,496 ,40.627807,-74.022527,4,2,1600
30695955,566 76th St, Brooklyn ,NY ,11209,-1,920000,05/25/2016,547 ,40.627494,-74.02142,4,2,1680
30695965,7617 6th Ave, BROOKLYN ,NY ,11209,-1,1.10M,11/21/2018,674 ,40.626651,-74.020492,3,2,1632
30695975,628 76th St, BROOKLYN ,NY ,11209,-1,1.40M,01/18/2018,577 ,40.626634,-74.019996,3,2.5,2424
30695976,630 76th St, BROOKLYN ,NY ,11209,-1,955000,01/12/2017,393 ,40.6266,-74.019939,4,2,2424
30695977,632 76th St, BROOKLYN ,NY ,11209,-1,1.15M,07/26/2017,474 ,40.626566,-74.019882,4,2,2424
30695986,654 76th St, BROOKLYN ,NY ,11209,-1,1.11M,10/27/2016,458 ,40.626261,-74.019375,4,2,2424
30696037,972 76th St, BROOKLYN ,NY ,11228,-1,730000,03/23/2016,566 ,40.624002,-74.01564,3,1,1288
30696042,982 76th St, BROOKLYN ,NY ,11228,-1,825000,09/12/2016,561 ,40.623843,-74.015375,3,2,1470
30696049,7612 10th Ave, Brooklyn ,NY ,11228,-1,900000,02/17/2017,639 ,40.623588,-74.015187,5,2,1408
30696051,7616 10th Ave, BROOKLYN ,NY ,11228,-1,998000,01/16/2018,637 ,40.623501,-74.015278,5,2.5,1565
30696091,7611 10th Ave, BROOKLYN ,NY ,11228,-1,825000,10/19/2016,705 ,40.623258,-74.014708,3,3,1170
30696099,1018 76th St, BROOKLYN ,NY ,11228,-1,925000,06/14/2016,790 ,40.62321,-74.014326,3,2,1170
30696102,1024 76th St, Brooklyn ,NY ,11228,-1,810000,02/27/2017,692 ,40.62311,-74.014175,-1,-1,1170
30696108,1040 76th St, BROOKLYN ,NY ,11228,-1,795000,08/22/2016,679 ,40.622906,-74.013823,3,1,1170
30696120,1068 76th St, BROOKLYN ,NY ,11228,-1,910000,08/18/2016,606 ,40.622513,-74.013173,3,2,1500
30696144,1041 77th St, BROOKLYN ,NY ,11228,-1,742500,12/09/2016,559 ,40.622642,-74.013967,-1,-1,1326
30696165,1046 76th St, BROOKLYN ,NY ,11228,-1,845000,06/29/2017,628 ,40.622814,-74.013671,3,1,1344
30696174,7705 Shore Rd, BROOKLYN ,NY ,11209,-1,1.41M,09/27/2016,640 ,40.632002,-74.037749,3,3,2200
